gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocks,blocksAgainst,foulsPersonal,foulsDrawn,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum
0022300356,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,11.0,14.0,13.0,48.0,13.0,6.0,32.0,60.0,0.0,4.0,20.0,19.0,,,,,,,,
0022300357,1610612762.0,Utah,Jazz,UTA,jazz,240:00,13.0,16.0,30.0,54.0,16.0,15.0,10.0,38.0,8.0,9.0,20.0,17.0,,,,,,,,
0022300357,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,16.0,15.0,10.0,38.0,13.0,16.0,30.0,54.0,9.0,8.0,17.0,20.0,,,,,,,,
0022300363,1610612757.0,Portland,Trail Blazers,POR,blazers,240:00,15.0,13.0,6.0,36.0,23.0,11.0,20.0,62.0,4.0,6.0,18.0,15.0,,,,,,,,
0022300363,1610612756.0,Phoenix,Suns,PHX,suns,240:00,23.0,11.0,20.0,62.0,15.0,13.0,6.0,36.0,6.0,4.0,15.0,18.0,,,,,,,,
0022300352,1610612737.0,Atlanta,Hawks,ATL,hawks,240:00,16.0,13.0,8.0,54.0,22.0,22.0,21.0,68.0,10.0,3.0,24.0,26.0,,,,,,,,
0022300352,1610612765.0,Detroit,Pistons,DET,pistons,240:00,22.0,22.0,21.0,68.0,16.0,13.0,8.0,54.0,3.0,10.0,26.0,24.0,,,,,,,,
0022300360,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,26.0,8.0,11.0,50.0,21.0,17.0,13.0,62.0,3.0,7.0,23.0,19.0,,,,,,,,
0022300360,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,21.0,17.0,13.0,62.0,26.0,8.0,11.0,50.0,7.0,3.0,19.0,23.0,,,,,,,,
0022300349,1610612739.0,Cleveland,Cavaliers,CLE,cavaliers,265:00,19.0,26.0,12.0,50.0,15.0,20.0,13.0,60.0,8.0,5.0,25.0,32.0,,,,,,,,
0022300349,1610612745.0,Houston,Rockets,HOU,rockets,265:00,15.0,20.0,13.0,60.0,19.0,26.0,12.0,50.0,5.0,8.0,32.0,25.0,,,,,,,,
0022300350,1610612754.0,Indiana,Pacers,IND,pacers,240:00,18.0,15.0,20.0,62.0,17.0,14.0,11.0,60.0,7.0,9.0,21.0,19.0,,,,,,,,
0022300350,1610612746.0,LA,Clippers,LAC,clippers,240:00,17.0,14.0,11.0,60.0,18.0,15.0,20.0,62.0,9.0,7.0,19.0,21.0,,,,,,,,
0022300361,1610612749.0,Milwaukee,Bucks,MIL,bucks,240:00,18.0,16.0,22.0,48.0,9.0,10.0,14.0,66.0,7.0,4.0,15.0,17.0,,,,,,,,
0022300361,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,9.0,10.0,14.0,66.0,18.0,16.0,22.0,48.0,4.0,7.0,17.0,15.0,,,,,,,,
0022300362,1610612744.0,Golden State,Warriors,GSW,warriors,265:00,9.0,13.0,15.0,54.0,12.0,19.0,19.0,56.0,5.0,5.0,15.0,13.0,,,,,,,,
0022300362,1610612738.0,Boston,Celtics,BOS,celtics,265:00,12.0,19.0,19.0,56.0,9.0,13.0,15.0,54.0,5.0,5.0,13.0,15.0,,,,,,,,
0022300354,1610612761.0,Toronto,Raptors,TOR,raptors,240:00,17.0,20.0,15.0,64.0,23.0,14.0,17.0,52.0,4.0,6.0,16.0,19.0,,,,,,,,
0022300354,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,23.0,14.0,17.0,52.0,17.0,20.0,15.0,64.0,6.0,4.0,19.0,16.0,,,,,,,,
0022300389,1610612746.0,LA,Clippers,LAC,clippers,240:00,4.0,8.0,13.0,50.0,13.0,23.0,21.0,46.0,4.0,5.0,24.0,19.0,,,,,,,,
0022300389,1610612738.0,Boston,Celtics,BOS,celtics,240:00,13.0,23.0,21.0,46.0,4.0,8.0,13.0,50.0,5.0,4.0,19.0,24.0,,,,,,,,
0022300386,1610612744.0,Golden State,Warriors,GSW,warriors,240:00,5.0,13.0,18.0,50.0,19.0,19.0,23.0,60.0,2.0,4.0,17.0,16.0,,,,,,,,
0022300386,1610612764.0,Washington,Wizards,WAS,wizards,240:00,19.0,19.0,23.0,60.0,5.0,13.0,18.0,50.0,4.0,2.0,16.0,17.0,,,,,,,,
0022300373,1610612758.0,Sacramento,Kings,SAC,kings,240:00,10.0,20.0,6.0,40.0,14.0,18.0,30.0,48.0,8.0,10.0,15.0,17.0,,,,,,,,
0022300373,1610612738.0,Boston,Celtics,BOS,celtics,240:00,14.0,18.0,30.0,48.0,10.0,20.0,6.0,40.0,10.0,8.0,17.0,15.0,,,,,,,,
0022300372,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,22.0,19.0,13.0,38.0,14.0,8.0,22.0,60.0,3.0,4.0,19.0,22.0,,,,,,,,
0022300372,1610612746.0,LA,Clippers,LAC,clippers,240:00,14.0,8.0,22.0,60.0,22.0,19.0,13.0,38.0,4.0,3.0,22.0,19.0,,,,,,,,
0022300393,1610612737.0,Atlanta,Hawks,ATL,hawks,240:00,19.0,21.0,12.0,58.0,24.0,19.0,21.0,76.0,5.0,7.0,22.0,16.0,,,,,,,,
0022300393,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,24.0,19.0,21.0,76.0,19.0,21.0,12.0,58.0,7.0,5.0,16.0,22.0,,,,,,,,
0022300376,1610612741.0,Chicago,Bulls,CHI,bulls,240:00,20.0,8.0,11.0,58.0,8.0,8.0,21.0,46.0,5.0,7.0,18.0,11.0,,,,,,,,
0022300376,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,8.0,8.0,21.0,46.0,20.0,8.0,11.0,58.0,7.0,5.0,11.0,18.0,,,,,,,,
0022300377,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,21.0,15.0,10.0,48.0,19.0,10.0,21.0,32.0,7.0,9.0,14.0,21.0,,,,,,,,
0022300377,1610612754.0,Indiana,Pacers,IND,pacers,240:00,19.0,10.0,21.0,32.0,21.0,15.0,10.0,48.0,9.0,7.0,21.0,14.0,,,,,,,,
0022300364,1610612739.0,Cleveland,Cavaliers,CLE,cavaliers,240:00,26.0,23.0,15.0,38.0,17.0,9.0,8.0,46.0,3.0,6.0,23.0,22.0,,,,,,,,
0022300364,1610612762.0,Utah,Jazz,UTA,jazz,240:00,17.0,9.0,8.0,46.0,26.0,23.0,15.0,38.0,6.0,3.0,22.0,23.0,,,,,,,,
0022300394,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,22.0,18.0,12.0,64.0,8.0,9.0,20.0,42.0,3.0,3.0,22.0,25.0,,,,,,,,
0022300394,1610612765.0,Detroit,Pistons,DET,pistons,240:00,8.0,9.0,20.0,42.0,22.0,18.0,12.0,64.0,3.0,3.0,25.0,22.0,,,,,,,,
0022300378,1610612749.0,Milwaukee,Bucks,MIL,bucks,240:00,6.0,15.0,23.0,40.0,14.0,13.0,11.0,60.0,6.0,9.0,22.0,23.0,,,,,,,,
0022300378,1610612753.0,Orlando,Magic,ORL,magic,240:00,14.0,13.0,11.0,60.0,6.0,15.0,23.0,40.0,9.0,6.0,23.0,22.0,,,,,,,,
0022300367,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,28.0,15.0,9.0,48.0,17.0,10.0,14.0,58.0,3.0,2.0,25.0,22.0,,,,,,,,
0022300367,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,17.0,10.0,14.0,58.0,28.0,15.0,9.0,48.0,2.0,3.0,22.0,25.0,,,,,,,,
0022300391,1610612754.0,Indiana,Pacers,IND,pacers,240:00,21.0,8.0,15.0,40.0,22.0,16.0,14.0,64.0,6.0,5.0,30.0,18.0,,,,,,,,
0022300391,1610612753.0,Orlando,Magic,ORL,magic,240:00,22.0,16.0,14.0,64.0,21.0,8.0,15.0,40.0,5.0,6.0,18.0,30.0,,,,,,,,
0022300384,1610612748.0,Miami,Heat,MIA,heat,240:00,15.0,16.0,9.0,36.0,22.0,13.0,10.0,40.0,2.0,2.0,18.0,23.0,,,,,,,,
0022300384,1610612737.0,Atlanta,Hawks,ATL,hawks,240:00,22.0,13.0,10.0,40.0,15.0,16.0,9.0,36.0,2.0,2.0,23.0,18.0,,,,,,,,
0022300369,1610612761.0,Toronto,Raptors,TOR,raptors,240:00,15.0,10.0,12.0,56.0,16.0,18.0,22.0,62.0,5.0,9.0,12.0,13.0,,,,,,,,
0022300369,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,16.0,18.0,22.0,62.0,15.0,10.0,12.0,56.0,9.0,5.0,13.0,12.0,,,,,,,,
0022300383,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,9.0,18.0,16.0,58.0,12.0,13.0,9.0,54.0,7.0,5.0,23.0,19.0,,,,,,,,
0022300383,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,12.0,13.0,9.0,54.0,9.0,18.0,16.0,58.0,5.0,7.0,19.0,23.0,,,,,,,,
0022300385,1610612745.0,Houston,Rockets,HOU,rockets,240:00,12.0,17.0,29.0,66.0,20.0,11.0,26.0,50.0,3.0,1.0,22.0,17.0,,,,,,,,
0022300385,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,20.0,11.0,26.0,50.0,12.0,17.0,29.0,66.0,1.0,3.0,17.0,22.0,,,,,,,,
0022300371,1610612745.0,Houston,Rockets,HOU,rockets,240:00,16.0,17.0,15.0,50.0,12.0,15.0,7.0,50.0,6.0,3.0,23.0,18.0,,,,,,,,
0022300371,1610612737.0,Atlanta,Hawks,ATL,hawks,240:00,12.0,15.0,7.0,50.0,16.0,17.0,15.0,50.0,3.0,6.0,18.0,23.0,,,,,,,,
0022300365,1610612754.0,Indiana,Pacers,IND,pacers,240:00,20.0,19.0,13.0,52.0,21.0,22.0,6.0,60.0,8.0,0.0,20.0,18.0,,,,,,,,
0022300365,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,21.0,22.0,6.0,60.0,20.0,19.0,13.0,52.0,0.0,8.0,18.0,20.0,,,,,,,,
0022300379,1610612760.0,Oklahoma City,Thunder,OKC,thunder,240:00,20.0,11.0,17.0,58.0,14.0,18.0,15.0,50.0,5.0,5.0,11.0,18.0,,,,,,,,
0022300379,1610612746.0,LA,Clippers,LAC,clippers,240:00,14.0,18.0,15.0,50.0,20.0,11.0,17.0,58.0,5.0,5.0,18.0,11.0,,,,,,,,
0022300374,1610612765.0,Detroit,Pistons,DET,pistons,240:00,17.0,11.0,10.0,54.0,27.0,23.0,12.0,64.0,9.0,7.0,19.0,18.0,,,,,,,,
0022300374,1610612762.0,Utah,Jazz,UTA,jazz,240:00,27.0,23.0,12.0,64.0,17.0,11.0,10.0,54.0,7.0,9.0,18.0,19.0,,,,,,,,
0022300375,1610612739.0,Cleveland,Cavaliers,CLE,cavaliers,240:00,7.0,12.0,15.0,44.0,19.0,9.0,24.0,52.0,3.0,4.0,13.0,15.0,,,,,,,,
0022300375,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,19.0,9.0,24.0,52.0,7.0,12.0,15.0,44.0,4.0,3.0,15.0,13.0,,,,,,,,
0022300399,1610612744.0,Golden State,Warriors,GSW,warriors,240:00,22.0,15.0,9.0,62.0,14.0,8.0,8.0,42.0,2.0,3.0,14.0,20.0,,,,,,,,
0022300399,1610612757.0,Portland,Trail Blazers,POR,blazers,240:00,14.0,8.0,8.0,42.0,22.0,15.0,9.0,62.0,3.0,2.0,20.0,14.0,,,,,,,,
0022300368,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,16.0,15.0,16.0,40.0,14.0,14.0,21.0,52.0,9.0,7.0,20.0,15.0,,,,,,,,
0022300368,1610612752.0,New York,Knicks,NYK,knicks,240:00,14.0,14.0,21.0,52.0,16.0,15.0,16.0,40.0,7.0,9.0,15.0,20.0,,,,,,,,
0022300398,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,15.0,23.0,13.0,54.0,14.0,8.0,24.0,50.0,6.0,3.0,18.0,16.0,,,,,,,,
0022300398,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,14.0,8.0,24.0,50.0,15.0,23.0,13.0,54.0,3.0,6.0,16.0,18.0,,,,,,,,
0022300390,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,26.0,15.0,13.0,44.0,23.0,13.0,12.0,48.0,11.0,13.0,15.0,21.0,,,,,,,,
0022300390,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,23.0,13.0,12.0,48.0,26.0,15.0,13.0,44.0,13.0,11.0,21.0,15.0,,,,,,,,
0022300396,1610612741.0,Chicago,Bulls,CHI,bulls,240:00,19.0,4.0,16.0,42.0,12.0,30.0,6.0,44.0,5.0,4.0,22.0,16.0,,,,,,,,
0022300396,1610612739.0,Cleveland,Cavaliers,CLE,cavaliers,240:00,12.0,30.0,6.0,44.0,19.0,4.0,16.0,42.0,4.0,5.0,16.0,22.0,,,,,,,,
0022300400,1610612758.0,Sacramento,Kings,SAC,kings,240:00,10.0,6.0,5.0,52.0,16.0,4.0,28.0,66.0,2.0,5.0,20.0,18.0,,,,,,,,
0022300400,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,16.0,4.0,28.0,66.0,10.0,6.0,5.0,52.0,5.0,2.0,18.0,20.0,,,,,,,,
0022300370,1610612741.0,Chicago,Bulls,CHI,bulls,240:00,23.0,12.0,15.0,34.0,18.0,10.0,21.0,54.0,6.0,7.0,15.0,11.0,,,,,,,,
0022300370,1610612747.0,Los Angeles,Lakers,LAL,lakers,240:00,18.0,10.0,21.0,54.0,23.0,12.0,15.0,34.0,7.0,6.0,11.0,15.0,,,,,,,,
0022300392,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,5.0,14.0,0.0,58.0,23.0,17.0,11.0,46.0,7.0,2.0,22.0,20.0,,,,,,,,
0022300392,1610612745.0,Houston,Rockets,HOU,rockets,240:00,23.0,17.0,11.0,46.0,5.0,14.0,0.0,58.0,2.0,7.0,20.0,22.0,,,,,,,,
0022300380,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,17.0,17.0,10.0,50.0,13.0,7.0,16.0,40.0,7.0,6.0,19.0,18.0,,,,,,,,
0022300380,1610612747.0,Los Angeles,Lakers,LAL,lakers,240:00,13.0,7.0,16.0,40.0,17.0,17.0,10.0,50.0,6.0,7.0,18.0,19.0,,,,,,,,
0022300382,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,14.0,7.0,17.0,58.0,17.0,19.0,23.0,54.0,6.0,6.0,21.0,16.0,,,,,,,,
0022300382,1610612761.0,Toronto,Raptors,TOR,raptors,240:00,17.0,19.0,23.0,54.0,14.0,7.0,17.0,58.0,6.0,6.0,16.0,21.0,,,,,,,,
0022300395,1610612761.0,Toronto,Raptors,TOR,raptors,240:00,16.0,15.0,26.0,50.0,17.0,9.0,8.0,56.0,5.0,5.0,17.0,17.0,,,,,,,,
0022300395,1610612762.0,Utah,Jazz,UTA,jazz,240:00,17.0,9.0,8.0,56.0,16.0,15.0,26.0,50.0,5.0,5.0,17.0,17.0,,,,,,,,
0022300366,1610612753.0,Orlando,Magic,ORL,magic,240:00,14.0,16.0,12.0,54.0,8.0,13.0,11.0,34.0,5.0,2.0,24.0,17.0,,,,,,,,
0022300366,1610612748.0,Miami,Heat,MIA,heat,240:00,8.0,13.0,11.0,34.0,14.0,16.0,12.0,54.0,2.0,5.0,17.0,24.0,,,,,,,,
0022300388,1610612752.0,New York,Knicks,NYK,knicks,240:00,16.0,18.0,11.0,48.0,10.0,13.0,22.0,46.0,2.0,2.0,22.0,22.0,,,,,,,,
0022300388,1610612749.0,Milwaukee,Bucks,MIL,bucks,240:00,10.0,13.0,22.0,46.0,16.0,18.0,11.0,48.0,2.0,2.0,22.0,22.0,,,,,,,,
0022300387,1610612758.0,Sacramento,Kings,SAC,kings,240:00,21.0,6.0,21.0,56.0,15.0,18.0,11.0,60.0,7.0,4.0,24.0,19.0,,,,,,,,
0022300387,1610612756.0,Phoenix,Suns,PHX,suns,240:00,15.0,18.0,11.0,60.0,21.0,6.0,21.0,56.0,4.0,7.0,19.0,24.0,,,,,,,,
0022300381,1610612757.0,Portland,Trail Blazers,POR,blazers,240:00,15.0,32.0,8.0,50.0,21.0,11.0,23.0,56.0,6.0,6.0,27.0,17.0,,,,,,,,
0022300381,1610612764.0,Washington,Wizards,WAS,wizards,240:00,21.0,11.0,23.0,56.0,15.0,32.0,8.0,50.0,6.0,6.0,17.0,27.0,,,,,,,,
0022300397,1610612760.0,Oklahoma City,Thunder,OKC,thunder,240:00,10.0,17.0,6.0,52.0,6.0,8.0,16.0,46.0,7.0,7.0,17.0,13.0,,,,,,,,
0022300397,1610612747.0,Los Angeles,Lakers,LAL,lakers,240:00,6.0,8.0,16.0,46.0,10.0,17.0,6.0,52.0,7.0,7.0,13.0,17.0,,,,,,,,
0022300410,1610612740.0,New Orleans,Pelicans,NOP,pelicans,265:00,18.0,19.0,17.0,56.0,15.0,7.0,23.0,52.0,6.0,17.0,26.0,24.0,,,,,,,,
0022300410,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,265:00,15.0,7.0,23.0,52.0,18.0,19.0,17.0,56.0,17.0,6.0,24.0,26.0,,,,,,,,
0022300447,1610612760.0,Oklahoma City,Thunder,OKC,thunder,240:00,4.0,9.0,16.0,44.0,19.0,15.0,9.0,48.0,6.0,2.0,24.0,21.0,,,,,,,,
0022300447,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,19.0,15.0,9.0,48.0,4.0,9.0,16.0,44.0,2.0,6.0,21.0,24.0,,,,,,,,
0022300459,1610612755.0,Philadelphia,76ers,PHI,sixers,230:23,13.0,8.0,30.0,38.0,17.0,17.0,11.0,49.0,6.0,6.0,22.0,21.0,,,,,,,,
0022300459,1610612741.0,Chicago,Bulls,CHI,bulls,240:00,19.0,19.0,11.0,52.0,13.0,8.0,30.0,38.0,7.0,6.0,21.0,22.0,,,,,,,,
0022300448,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,14.0,4.0,22.0,50.0,21.0,17.0,11.0,58.0,1.0,7.0,17.0,12.0,,,,,,,,
0022300448,1610612738.0,Boston,Celtics,BOS,celtics,240:00,21.0,17.0,11.0,58.0,14.0,4.0,22.0,50.0,7.0,1.0,12.0,17.0,,,,,,,,
0022300442,1610612741.0,Chicago,Bulls,CHI,bulls,240:00,13.0,17.0,8.0,62.0,18.0,20.0,15.0,46.0,5.0,5.0,15.0,22.0,,,,,,,,
0022300442,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,18.0,20.0,15.0,46.0,13.0,17.0,8.0,62.0,5.0,5.0,22.0,15.0,,,,,,,,
0022300455,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,20.0,5.0,14.0,42.0,13.0,11.0,4.0,40.0,9.0,5.0,15.0,15.0,,,,,,,,
0022300455,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,13.0,11.0,4.0,40.0,20.0,5.0,14.0,42.0,5.0,9.0,15.0,15.0,,,,,,,,
0022300458,1610612746.0,LA,Clippers,LAC,clippers,240:00,24.0,9.0,19.0,52.0,22.0,20.0,4.0,42.0,3.0,3.0,20.0,17.0,,,,,,,,
0022300458,1610612748.0,Miami,Heat,MIA,heat,240:00,22.0,20.0,4.0,42.0,24.0,9.0,19.0,52.0,3.0,3.0,17.0,20.0,,,,,,,,
0022300453,1610612745.0,Houston,Rockets,HOU,rockets,240:00,33.0,9.0,17.0,68.0,14.0,12.0,15.0,50.0,1.0,4.0,19.0,21.0,,,,,,,,
0022300453,1610612765.0,Detroit,Pistons,DET,pistons,240:00,14.0,12.0,15.0,50.0,33.0,9.0,17.0,68.0,4.0,1.0,21.0,19.0,,,,,,,,
0022300425,1610612743.0,Denver,Nuggets,DEN,nuggets,240:00,16.0,15.0,20.0,64.0,17.0,10.0,12.0,46.0,7.0,5.0,19.0,13.0,,,,,,,,
0022300425,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,17.0,10.0,12.0,46.0,16.0,15.0,20.0,64.0,5.0,7.0,13.0,19.0,,,,,,,,
0022300409,1610612745.0,Houston,Rockets,HOU,rockets,240:00,24.0,22.0,12.0,74.0,17.0,13.0,12.0,44.0,2.0,7.0,16.0,22.0,,,,,,,,
0022300409,1610612754.0,Indiana,Pacers,IND,pacers,240:00,17.0,13.0,12.0,44.0,24.0,22.0,12.0,74.0,7.0,2.0,22.0,16.0,,,,,,,,
0022300427,1610612757.0,Portland,Trail Blazers,POR,blazers,240:00,6.0,20.0,2.0,38.0,10.0,10.0,21.0,60.0,4.0,10.0,22.0,20.0,,,,,,,,
0022300427,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,10.0,10.0,21.0,60.0,6.0,20.0,2.0,38.0,10.0,4.0,20.0,22.0,,,,,,,,
0022300424,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,17.0,4.0,15.0,62.0,11.0,19.0,10.0,42.0,7.0,3.0,19.0,15.0,,,,,,,,
0022300424,1610612762.0,Utah,Jazz,UTA,jazz,240:00,11.0,19.0,10.0,42.0,17.0,4.0,15.0,62.0,3.0,7.0,15.0,19.0,,,,,,,,
0022300437,1610612757.0,Portland,Trail Blazers,POR,blazers,240:00,18.0,18.0,7.0,60.0,23.0,22.0,23.0,62.0,6.0,3.0,19.0,19.0,,,,,,,,
0022300437,1610612759.0,San Antonio,Spurs,SAS,spurs,240:00,23.0,22.0,23.0,62.0,18.0,18.0,7.0,60.0,3.0,6.0,19.0,19.0,,,,,,,,
0022300405,1610612756.0,Phoenix,Suns,PHX,suns,240:00,9.0,14.0,20.0,46.0,22.0,10.0,12.0,50.0,2.0,6.0,21.0,20.0,,,,,,,,
0022300405,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,22.0,10.0,12.0,50.0,9.0,14.0,20.0,46.0,6.0,2.0,20.0,21.0,,,,,,,,
0022300422,1610612741.0,Chicago,Bulls,CHI,bulls,240:00,13.0,11.0,7.0,60.0,20.0,12.0,31.0,38.0,4.0,9.0,20.0,21.0,,,,,,,,
0022300422,1610612754.0,Indiana,Pacers,IND,pacers,240:00,20.0,12.0,31.0,38.0,13.0,11.0,7.0,60.0,9.0,4.0,21.0,20.0,,,,,,,,
0022300414,1610612746.0,LA,Clippers,LAC,clippers,240:00,18.0,15.0,14.0,42.0,17.0,11.0,19.0,62.0,3.0,6.0,14.0,23.0,,,,,,,,
0022300414,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,17.0,11.0,19.0,62.0,18.0,15.0,14.0,42.0,6.0,3.0,23.0,14.0,,,,,,,,
0022300415,1610612753.0,Orlando,Magic,ORL,magic,240:00,14.0,10.0,18.0,40.0,15.0,16.0,23.0,58.0,11.0,8.0,18.0,19.0,,,,,,,,
0022300415,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,15.0,16.0,23.0,58.0,14.0,10.0,18.0,40.0,8.0,11.0,19.0,18.0,,,,,,,,
0022300446,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,17.0,25.0,19.0,42.0,13.0,7.0,15.0,50.0,6.0,10.0,22.0,15.0,,,,,,,,
0022300446,1610612747.0,Los Angeles,Lakers,LAL,lakers,240:00,13.0,7.0,15.0,50.0,17.0,25.0,19.0,42.0,10.0,6.0,15.0,22.0,,,,,,,,
0022300429,1610612753.0,Orlando,Magic,ORL,magic,240:00,12.0,15.0,19.0,58.0,19.0,14.0,15.0,58.0,6.0,4.0,20.0,30.0,,,,,,,,
0022300429,1610612752.0,New York,Knicks,NYK,knicks,240:00,19.0,14.0,15.0,58.0,12.0,15.0,19.0,58.0,4.0,6.0,30.0,20.0,,,,,,,,
0022300444,1610612744.0,Golden State,Warriors,GSW,warriors,240:00,10.0,15.0,20.0,52.0,15.0,11.0,21.0,44.0,3.0,2.0,21.0,14.0,,,,,,,,
0022300444,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,15.0,11.0,21.0,44.0,10.0,15.0,20.0,52.0,2.0,3.0,14.0,21.0,,,,,,,,
0022300464,1610612758.0,Sacramento,Kings,SAC,kings,240:00,15.0,22.0,11.0,48.0,17.0,2.0,12.0,48.0,2.0,10.0,23.0,15.0,,,,,,,,
0022300464,1610612766.0,Charlotte,Hornets,CHA,hornets,240:00,17.0,2.0,12.0,48.0,15.0,22.0,11.0,48.0,10.0,2.0,15.0,23.0,,,,,,,,
0022300430,1610612764.0,Washington,Wizards,WAS,wizards,240:00,9.0,4.0,10.0,50.0,9.0,26.0,4.0,50.0,5.0,4.0,19.0,13.0,,,,,,,,
0022300430,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,9.0,26.0,4.0,50.0,9.0,4.0,10.0,50.0,4.0,5.0,13.0,19.0,,,,,,,,
0022300434,1610612745.0,Houston,Rockets,HOU,rockets,240:00,14.0,18.0,16.0,68.0,19.0,19.0,12.0,62.0,6.0,5.0,24.0,21.0,,,,,,,,
0022300434,1610612755.0,Philadelphia,76ers,PHI,sixers,240:00,19.0,19.0,12.0,62.0,14.0,18.0,16.0,68.0,5.0,6.0,21.0,24.0,,,,,,,,
0022300449,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,240:00,10.0,2.0,7.0,32.0,11.0,15.0,15.0,58.0,1.0,4.0,14.0,22.0,,,,,,,,
0022300449,1610612758.0,Sacramento,Kings,SAC,kings,240:00,11.0,15.0,15.0,58.0,10.0,2.0,7.0,32.0,4.0,1.0,22.0,14.0,,,,,,,,
0022300463,1610612744.0,Golden State,Warriors,GSW,warriors,240:00,18.0,14.0,5.0,46.0,19.0,22.0,18.0,54.0,6.0,4.0,19.0,24.0,,,,,,,,
0022300463,1610612753.0,Orlando,Magic,ORL,magic,240:00,19.0,22.0,18.0,54.0,18.0,14.0,5.0,46.0,4.0,6.0,24.0,19.0,,,,,,,,
0022300461,1610612740.0,New Orleans,Pelicans,NOP,pelicans,240:00,14.0,15.0,19.0,42.0,12.0,16.0,2.0,44.0,9.0,4.0,12.0,13.0,,,,,,,,
0022300461,1610612751.0,Brooklyn,Nets,BKN,nets,240:00,12.0,16.0,2.0,44.0,14.0,15.0,19.0,42.0,4.0,9.0,13.0,12.0,,,,,,,,
0022300423,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,22.0,15.0,13.0,34.0,29.0,16.0,9.0,38.0,10.0,3.0,21.0,27.0,,,,,,,,
0022300423,1610612742.0,Dallas,Mavericks,DAL,mavericks,240:00,29.0,16.0,9.0,38.0,22.0,15.0,13.0,34.0,3.0,10.0,27.0,21.0,,,,,,,,
0022300443,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,240:00,12.0,11.0,6.0,48.0,19.0,15.0,18.0,52.0,8.0,4.0,26.0,15.0,,,,,,,,
0022300443,1610612747.0,Los Angeles,Lakers,LAL,lakers,240:00,19.0,15.0,18.0,52.0,12.0,11.0,6.0,48.0,4.0,8.0,15.0,26.0,,,,,,,,
0022300407,1610612764.0,Washington,Wizards,WAS,wizards,240:00,18.0,12.0,23.0,48.0,29.0,17.0,14.0,70.0,8.0,5.0,21.0,16.0,,,,,,,,
0022300407,1610612753.0,Orlando,Magic,ORL,magic,240:00,29.0,17.0,14.0,70.0,18.0,12.0,23.0,48.0,5.0,8.0,16.0,21.0,,,,,,,,
0022300450,1610612756.0,Phoenix,Suns,PHX,suns,240:00,16.0,9.0,18.0,56.0,8.0,22.0,15.0,58.0,4.0,4.0,17.0,18.0,,,,,,,,
